Venonat, Travel Plaza Lot, 182, 2016-07-23 11:33:25.797000
Pidgey, Travel Plaza Lot, 174, 2016-07-23 11:33:25.826000
Rattata, Travel Plaza Lot, 164, 2016-07-23 11:33:25.860000
Doduo, Travel Plaza Lot, 121, 2016-07-23 11:33:25.889000
Spearow, Travel Plaza Lot, 134, 2016-07-23 11:33:25.918000
Ekans, Travel Plaza Lot, 105, 2016-07-23 11:33:25.951000
Doduo, Travel Plaza Lot, 178, 2016-07-23 11:33:25.981000
Pidgey, Travel Plaza Lot, 124, 2016-07-23 11:33:26.011000
Rattata, Travel Plaza Lot, 60, 2016-07-23 11:33:26.042000
Rattata, Travel Plaza Lot, 109, 2016-07-23 11:33:26.086000
Kakuna, Travel Plaza Lot, 524, 2016-07-23 11:33:26.116000
Rattata, Travel Plaza Lot, 509, 2016-07-23 11:33:26.145000
Doduo, SEU Dorm, 359, 2016-07-23 11:43:41.184000
Rattata, SEU Dorm, 433, 2016-07-23 11:43:41.215000
Venonat, SEU Dorm, 557, 2016-07-23 11:43:41.246000
Rattata, SEU Dorm, 808, 2016-07-23 11:43:41.279000
Pidgey, SEU Dorm, 954, 2016-07-23 11:43:41.310000
Pidgey, SEU Dorm, 495, 2016-07-23 11:43:41.354000
Rattata, SEU Dorm, 456, 2016-07-23 11:43:41.386000
Eevee, SEU Dorm, 329, 2016-07-23 11:43:41.418000
Pidgey, SEU Dorm, 485, 2016-07-23 11:43:41.449000
Oddish, SEU Dorm, 474, 2016-07-23 11:43:41.479000
Rattata, SEU Dorm, 120, 2016-07-23 11:43:41.513000
Doduo, SEU Dorm, 613, 2016-07-23 11:43:41.549000
Pidgey, SEU Dorm, 952, 2016-07-23 11:43:41.585000
Rattata, SEU Dorm, 949, 2016-07-23 11:43:41.623000
Horsea, SEU Dorm, 807, 2016-07-23 11:43:41.661000
Doduo, SEU Pika Lot, 29, 2016-07-23 11:43:49.176000
Rattata, SEU Pika Lot, 513, 2016-07-23 11:43:49.206000
Venonat, SEU Pika Lot, 624, 2016-07-23 11:43:49.236000
Pidgey, SEU Pika Lot, 664, 2016-07-23 11:43:49.265000
Rattata, SEU Pika Lot, 660, 2016-07-23 11:43:49.296000
Eevee, SEU Pika Lot, 671, 2016-07-23 11:43:49.339000
Pidgey, SEU Pika Lot, 437, 2016-07-23 11:43:49.369000
Oddish, SEU Pika Lot, 440, 2016-07-23 11:43:49.403000
Rattata, SEU Pika Lot, 379, 2016-07-23 11:43:49.434000
Doduo, SEU Pika Lot, 901, 2016-07-23 11:43:49.462000
Horsea, SEU Pika Lot, 968, 2016-07-23 11:43:49.495000
Pidgey, SEU Pika Lot, 330, 2016-07-23 11:43:49.525000
Weedle, SEU Pika Lot, 347, 2016-07-23 11:43:49.559000
Pidgeotto, SEU Pika Lot, 379, 2016-07-23 11:43:49.591000
Rattata, SEU Pika Lot, 341, 2016-07-23 11:43:49.626000
Rattata, SEU Pika Lot, 279, 2016-07-23 11:43:49.659000
Spearow, SEU Pika Lot, 381, 2016-07-23 11:43:49.693000
Pidgey, Casino, 577, 2016-07-23 11:43:57.198000
Kakuna, Casino, 138, 2016-07-23 11:43:57.230000
Rattata, Casino, 151, 2016-07-23 11:43:57.261000
Pidgey, Casino, 510, 2016-07-23 11:43:57.292000
Rattata, Casino, 384, 2016-07-23 11:43:57.336000
Staryu, Casino, 258, 2016-07-23 11:43:57.367000
Pidgey, Casino, 257, 2016-07-23 11:43:57.397000
Rattata, Casino, 250, 2016-07-23 11:43:57.428000
Eevee, Casino, 329, 2016-07-23 11:43:57.458000
Rattata, Casino, 393, 2016-07-23 11:43:57.487000
Zubat, Casino, 394, 2016-07-23 11:43:57.516000
Doduo, Casino, 488, 2016-07-23 11:43:57.545000
Pidgey, Casino, 489, 2016-07-23 11:43:57.575000
Eevee, Casino, 520, 2016-07-23 11:43:57.604000
Goldeen, Casino, 498, 2016-07-23 11:43:57.637000
Pidgey, Travel Plaza Lot, 174, 2016-07-23 11:44:05.276000
Kakuna, Travel Plaza Lot, 524, 2016-07-23 11:44:05.311000
Rattata, Travel Plaza Lot, 509, 2016-07-23 11:44:05.346000
Pidgey, Travel Plaza Lot, 169, 2016-07-23 11:44:05.377000
Rattata, Travel Plaza Lot, 173, 2016-07-23 11:44:05.415000
Staryu, Travel Plaza Lot, 568, 2016-07-23 11:44:05.459000
Pidgey, Travel Plaza Lot, 622, 2016-07-23 11:44:05.490000
Rattata, Travel Plaza Lot, 521, 2016-07-23 11:44:05.520000
Eevee, Travel Plaza Lot, 752, 2016-07-23 11:44:05.552000
Rattata, Travel Plaza Lot, 660, 2016-07-23 11:44:05.585000
Zubat, Travel Plaza Lot, 729, 2016-07-23 11:44:05.617000
Doduo, Travel Plaza Lot, 762, 2016-07-23 11:44:05.649000
Pidgey, Travel Plaza Lot, 748, 2016-07-23 11:44:05.678000
Eevee, Travel Plaza Lot, 764, 2016-07-23 11:44:05.708000
Goldeen, Travel Plaza Lot, 765, 2016-07-23 11:44:05.739000
Eevee, 1ST and Main, 45, 2016-07-23 11:44:13.405000
Pidgey, 1ST and Main, 171, 2016-07-23 11:44:13.442000
Rattata, 1ST and Main, 147, 2016-07-23 11:44:13.477000
Venonat, 1ST and Main, 901, 2016-07-23 11:44:13.513000
Pidgey, 1ST and Main, 395, 2016-07-23 11:44:13.557000
Rattata, 1ST and Main, 662, 2016-07-23 11:44:13.590000
Horsea, 1ST and Main, 808, 2016-07-23 11:44:13.626000
Weedle, SEU Dorm, 48, 2016-07-23 11:54:21.052000
Pidgeotto, SEU Dorm, 44, 2016-07-23 11:54:21.085000
Spearow, SEU Dorm, 112, 2016-07-23 11:54:21.119000
Staryu, SEU Dorm, 775, 2016-07-23 11:54:21.152000
Rattata, SEU Dorm, 936, 2016-07-23 11:54:21.184000
Pidgey, SEU Dorm, 60, 2016-07-23 11:54:21.229000
Pidgey, SEU Dorm, 830, 2016-07-23 11:54:21.261000
Rattata, SEU Dorm, 854, 2016-07-23 11:54:21.293000
Pidgey, SEU Dorm, 850, 2016-07-23 11:54:21.325000
Rattata, SEU Dorm, 846, 2016-07-23 11:54:21.358000
Nidoran(F), SEU Dorm, 917, 2016-07-23 11:54:21.390000
Weedle, SEU Pika Lot, 347, 2016-07-23 11:54:36.976000
Pidgeotto, SEU Pika Lot, 379, 2016-07-23 11:54:37.009000
Spearow, SEU Pika Lot, 381, 2016-07-23 11:54:37.043000
Pidgey, SEU Pika Lot, 288, 2016-07-23 11:54:37.076000
Spearow, SEU Pika Lot, 916, 2016-07-23 11:54:37.111000
Pidgey, SEU Pika Lot, 340, 2016-07-23 11:54:37.156000
Rattata, SEU Pika Lot, 360, 2016-07-23 11:54:37.189000
Pidgey, SEU Pika Lot, 386, 2016-07-23 11:54:37.224000
Pidgeotto, SEU Pika Lot, 434, 2016-07-23 11:54:37.253000
Doduo, Casino, 488, 2016-07-23 11:54:44.916000
Pidgeot, Casino, 416, 2016-07-23 11:54:44.946000
Doduo, Travel Plaza Lot, 762, 2016-07-23 11:54:52.176000
Pidgeot, Travel Plaza Lot, 68, 2016-07-23 11:54:52.207000
Rattata, Travel Plaza Lot, 516, 2016-07-23 11:54:52.238000
Zubat, Travel Plaza Lot, 522, 2016-07-23 11:54:52.269000
Pidgey, Travel Plaza Lot, 474, 2016-07-23 11:54:52.301000
Rattata, 1ST and Main, 90, 2016-07-23 11:55:00.133000
Goldeen, 1ST and Main, 600, 2016-07-23 11:55:00.164000
Venonat, 1ST and Main, 605, 2016-07-23 11:55:00.194000
Rattata, 1ST and Main, 896, 2016-07-23 11:55:00.224000
Rattata, 1ST and Main, 872, 2016-07-23 11:55:00.258000
Pinsir, 1ST and Main, 794, 2016-07-23 11:55:00.292000
Pidgey, Casino, 514, 2016-07-23 12:31:58.080000
Venonat, Casino, 526, 2016-07-23 12:31:58.111000
Pidgey, Casino, 515, 2016-07-23 12:31:58.141000
Pidgey, Casino, 427, 2016-07-23 12:31:58.171000
Rattata, Casino, 474, 2016-07-23 12:31:58.205000
Venonat, Casino, 386, 2016-07-23 12:31:58.247000
Pidgey, Casino, 399, 2016-07-23 12:31:58.277000
Venonat, Casino, 382, 2016-07-23 12:31:58.308000
Eevee, Casino, 207, 2016-07-23 12:31:58.338000
Pidgey, Casino, 360, 2016-07-23 12:31:58.367000
Krabby, Casino, 189, 2016-07-23 12:31:58.397000
Pidgey, Travel Plaza Lot, 63, 2016-07-23 12:32:05.998000
Venonat, Travel Plaza Lot, 52, 2016-07-23 12:32:06.028000
Pidgey, Travel Plaza Lot, 56, 2016-07-23 12:32:06.059000
Pidgey, Travel Plaza Lot, 85, 2016-07-23 12:32:06.091000
Rattata, Travel Plaza Lot, 105, 2016-07-23 12:32:06.121000
Venonat, Travel Plaza Lot, 96, 2016-07-23 12:32:06.152000
Pidgey, Travel Plaza Lot, 86, 2016-07-23 12:32:06.188000
Venonat, Travel Plaza Lot, 109, 2016-07-23 12:32:06.221000
Eevee, Travel Plaza Lot, 486, 2016-07-23 12:32:06.264000
Pidgey, Travel Plaza Lot, 124, 2016-07-23 12:32:06.296000
Krabby, Travel Plaza Lot, 332, 2016-07-23 12:32:06.331000
Zubat, Travel Plaza Lot, 516, 2016-07-23 12:32:06.360000
Rattata, Travel Plaza Lot, 538, 2016-07-23 12:32:06.394000
Venonat, Travel Plaza Lot, 475, 2016-07-23 12:32:06.426000
Zubat, Travel Plaza Lot, 509, 2016-07-23 12:32:06.457000
Pidgey, 1ST and Main, 71, 2016-07-23 12:32:41.095000
Bellsprout, 1ST and Main, 133, 2016-07-23 12:32:41.128000
Venonat, 1ST and Main, 143, 2016-07-23 12:32:41.163000
Pidgey, 1ST and Main, 119, 2016-07-23 12:32:41.199000
Pidgey, SEU Dorm, 948, 2016-07-23 12:55:39.367000
Pidgey, SEU Dorm, 972, 2016-07-23 12:55:39.397000
Rattata, Casino, 149, 2016-07-23 12:55:54.292000
Pidgey, Casino, 149, 2016-07-23 12:55:54.326000
Zubat, Casino, 250, 2016-07-23 12:55:54.355000
Caterpie, Casino, 217, 2016-07-23 12:55:54.385000
Paras, Casino, 318, 2016-07-23 12:55:54.414000
Weedle, Casino, 273, 2016-07-23 12:55:54.444000
Rattata, Casino, 202, 2016-07-23 12:55:54.485000
Rattata, Casino, 95, 2016-07-23 12:55:54.519000
Rattata, Casino, 185, 2016-07-23 12:55:54.550000
Caterpie, Casino, 189, 2016-07-23 12:55:54.580000
Rattata, Travel Plaza Lot, 516, 2016-07-23 12:56:02.551000
Pidgey, Travel Plaza Lot, 522, 2016-07-23 12:56:02.581000
Zubat, Travel Plaza Lot, 556, 2016-07-23 12:56:02.611000
Caterpie, Travel Plaza Lot, 515, 2016-07-23 12:56:02.641000
Paras, Travel Plaza Lot, 562, 2016-07-23 12:56:02.673000
Weedle, Travel Plaza Lot, 658, 2016-07-23 12:56:02.714000
Rattata, Travel Plaza Lot, 474, 2016-07-23 12:56:02.743000
Rattata, Travel Plaza Lot, 572, 2016-07-23 12:56:02.776000
Rattata, Travel Plaza Lot, 629, 2016-07-23 12:56:02.806000
Caterpie, Travel Plaza Lot, 635, 2016-07-23 12:56:02.838000
Oddish, 1ST and Main, 594, 2016-07-23 12:56:10.499000
Rattata, 1ST and Main, 581, 2016-07-23 12:56:10.534000
Eevee, 1ST and Main, 752, 2016-07-23 12:56:10.565000
Bulbasaur, 1ST and Main, 244, 2016-07-23 12:56:10.597000
Rattata, 1ST and Main, 253, 2016-07-23 12:56:10.628000
Eevee, 1ST and Main, 297, 2016-07-23 12:56:10.672000
Spearow, 1ST and Main, 246, 2016-07-23 12:56:10.704000
Caterpie, 1ST and Main, 59, 2016-07-23 12:56:10.734000
Weedle, 1ST and Main, 90, 2016-07-23 12:56:10.765000
Pidgey, SEU Dorm, 948, 2016-07-23 13:07:16.772000
Kakuna, SEU Dorm, 40, 2016-07-23 13:07:16.810000
Rattata, SEU Dorm, 78, 2016-07-23 13:07:16.845000
Pidgey, SEU Dorm, 12, 2016-07-23 13:07:16.878000
Nidoran(M), SEU Dorm, 167, 2016-07-23 13:07:16.921000
Pinsir, SEU Dorm, 65, 2016-07-23 13:07:16.956000
Weedle, SEU Dorm, 58, 2016-07-23 13:07:16.987000
Caterpie, SEU Dorm, 88, 2016-07-23 13:07:17.020000
Kakuna, SEU Pika Lot, 341, 2016-07-23 13:07:25.018000
Rattata, SEU Pika Lot, 346, 2016-07-23 13:07:25.048000
Pidgey, SEU Pika Lot, 360, 2016-07-23 13:07:25.079000
Nidoran(M), SEU Pika Lot, 502, 2016-07-23 13:07:25.109000
Pinsir, SEU Pika Lot, 285, 2016-07-23 13:07:25.144000
Weedle, SEU Pika Lot, 333, 2016-07-23 13:07:25.186000
Caterpie, SEU Pika Lot, 340, 2016-07-23 13:07:25.218000
Doduo, SEU Pika Lot, 356, 2016-07-23 13:07:25.248000
Venonat, SEU Pika Lot, 372, 2016-07-23 13:07:25.284000
Oddish, SEU Pika Lot, 422, 2016-07-23 13:07:25.313000
Zubat, Casino, 250, 2016-07-23 13:07:32.696000
Paras, Casino, 318, 2016-07-23 13:07:32.725000
Oddish, Casino, 450, 2016-07-23 13:07:32.755000
Eevee, Casino, 521, 2016-07-23 13:07:32.785000
Doduo, Casino, 506, 2016-07-23 13:07:32.815000
Pidgey, Casino, 441, 2016-07-23 13:07:32.856000
Pidgey, Casino, 497, 2016-07-23 13:07:32.886000
Rattata, Casino, 471, 2016-07-23 13:07:32.918000
Zubat, Travel Plaza Lot, 556, 2016-07-23 13:07:41.222000
Paras, Travel Plaza Lot, 562, 2016-07-23 13:07:41.252000
Oddish, Travel Plaza Lot, 44, 2016-07-23 13:07:41.281000
Eevee, Travel Plaza Lot, 92, 2016-07-23 13:07:41.311000
Doduo, Travel Plaza Lot, 66, 2016-07-23 13:07:41.342000
Pidgey, Travel Plaza Lot, 39, 2016-07-23 13:07:41.387000
Pidgey, Travel Plaza Lot, 90, 2016-07-23 13:07:41.417000
Rattata, Travel Plaza Lot, 163, 2016-07-23 13:07:41.449000
Pidgey, Travel Plaza Lot, 456, 2016-07-23 13:07:41.479000
Venonat, Travel Plaza Lot, 440, 2016-07-23 13:07:41.509000
Venonat, Travel Plaza Lot, 399, 2016-07-23 13:07:41.539000
Rattata, Travel Plaza Lot, 480, 2016-07-23 13:07:41.569000
Eevee, 1ST and Main, 297, 2016-07-23 13:07:49.113000
Caterpie, 1ST and Main, 59, 2016-07-23 13:07:49.143000
Kakuna, SEU Dorm, 40, 2016-07-23 13:12:57.786000
Rattata, SEU Dorm, 78, 2016-07-23 13:12:57.824000
Pidgey, SEU Dorm, 12, 2016-07-23 13:12:57.858000
Pinsir, SEU Dorm, 65, 2016-07-23 13:12:57.889000
Caterpie, SEU Dorm, 88, 2016-07-23 13:12:57.919000
Doduo, SEU Dorm, 128, 2016-07-23 13:12:57.958000
Venonat, SEU Dorm, 118, 2016-07-23 13:12:57.990000
Oddish, SEU Dorm, 130, 2016-07-23 13:12:58.019000
Pidgey, SEU Dorm, 332, 2016-07-23 13:12:58.049000
Rattata, SEU Dorm, 351, 2016-07-23 13:12:58.078000
Pidgey, SEU Dorm, 208, 2016-07-23 13:12:58.114000
Rattata, SEU Dorm, 938, 2016-07-23 13:12:58.144000
Kakuna, SEU Pika Lot, 341, 2016-07-23 13:13:06.088000
Rattata, SEU Pika Lot, 346, 2016-07-23 13:13:06.125000
Pidgey, SEU Pika Lot, 360, 2016-07-23 13:13:06.162000
Pinsir, SEU Pika Lot, 285, 2016-07-23 13:13:06.196000
Caterpie, SEU Pika Lot, 340, 2016-07-23 13:13:06.240000
Doduo, SEU Pika Lot, 356, 2016-07-23 13:13:06.273000
Venonat, SEU Pika Lot, 372, 2016-07-23 13:13:06.305000
Oddish, SEU Pika Lot, 422, 2016-07-23 13:13:06.337000
Pidgey, SEU Pika Lot, 30, 2016-07-23 13:13:06.370000
Rattata, SEU Pika Lot, 24, 2016-07-23 13:13:06.400000
Pidgey, SEU Pika Lot, 160, 2016-07-23 13:13:06.435000
Pidgey, SEU Pika Lot, 335, 2016-07-23 13:13:06.467000
Pidgey, Casino, 86, 2016-07-23 13:13:14.158000
Venonat, Casino, 101, 2016-07-23 13:13:14.188000
Rattata, Casino, 186, 2016-07-23 13:13:14.217000
Rattata, Casino, 530, 2016-07-23 13:13:14.249000
Horsea, Casino, 511, 2016-07-23 13:13:14.279000
Eevee, Casino, 443, 2016-07-23 13:13:14.321000
Dodrio, Casino, 538, 2016-07-23 13:13:14.351000
Pidgey, Casino, 420, 2016-07-23 13:13:14.380000
Pidgey, Casino, 559, 2016-07-23 13:13:14.409000
Pidgey, Casino, 469, 2016-07-23 13:13:14.439000
Venonat, Casino, 404, 2016-07-23 13:13:14.469000
Kakuna, Casino, 571, 2016-07-23 13:13:14.501000
Pidgey, Travel Plaza Lot, 456, 2016-07-23 13:13:21.880000
Venonat, Travel Plaza Lot, 399, 2016-07-23 13:13:21.910000
Rattata, Travel Plaza Lot, 480, 2016-07-23 13:13:21.940000
Rattata, Travel Plaza Lot, 49, 2016-07-23 13:13:21.970000
Horsea, Travel Plaza Lot, 178, 2016-07-23 13:13:22.004000
Eevee, Travel Plaza Lot, 98, 2016-07-23 13:13:22.044000
Dodrio, Travel Plaza Lot, 161, 2016-07-23 13:13:22.077000
Pidgey, Travel Plaza Lot, 105, 2016-07-23 13:13:22.107000
Pidgey, Travel Plaza Lot, 141, 2016-07-23 13:13:22.140000
Pidgey, Travel Plaza Lot, 153, 2016-07-23 13:13:22.169000
Venonat, Travel Plaza Lot, 113, 2016-07-23 13:13:22.199000
Kakuna, Travel Plaza Lot, 97, 2016-07-23 13:13:22.228000
Pidgey, Travel Plaza Lot, 536, 2016-07-23 13:13:22.260000
Rattata, 1ST and Main, 152, 2016-07-23 13:13:29.694000
Rattata, SEU Dorm, 78, 2016-07-23 13:18:37.610000
Pidgey, SEU Dorm, 12, 2016-07-23 13:18:37.641000
Pinsir, SEU Dorm, 65, 2016-07-23 13:18:37.670000
Venonat, SEU Dorm, 118, 2016-07-23 13:18:37.700000
Rattata, SEU Dorm, 938, 2016-07-23 13:18:37.730000
Pidgey, SEU Dorm, 33, 2016-07-23 13:18:37.761000
Pidgey, SEU Dorm, 238, 2016-07-23 13:18:37.801000
Rattata, SEU Dorm, 171, 2016-07-23 13:18:37.830000
Pidgeotto, SEU Dorm, 150, 2016-07-23 13:18:37.860000
Rattata, SEU Dorm, 257, 2016-07-23 13:18:37.891000
Bulbasaur, SEU Dorm, 333, 2016-07-23 13:18:37.922000
Eevee, SEU Dorm, 374, 2016-07-23 13:18:37.952000
Rattata, SEU Dorm, 362, 2016-07-23 13:18:37.981000
Pidgey, SEU Dorm, 222, 2016-07-23 13:18:38.010000
Rattata, SEU Pika Lot, 346, 2016-07-23 13:18:46.671000
Pidgey, SEU Pika Lot, 360, 2016-07-23 13:18:46.702000
Pinsir, SEU Pika Lot, 285, 2016-07-23 13:18:46.736000
Venonat, SEU Pika Lot, 372, 2016-07-23 13:18:46.767000
Pidgey, SEU Pika Lot, 335, 2016-07-23 13:18:46.812000
Pidgey, SEU Pika Lot, 149, 2016-07-23 13:18:46.842000
