Rattata, 1ST and Main, 161, 2016-07-24 01:59:12.512000
Rattata, 1ST and Main, 59, 2016-07-24 01:59:12.544000
Pidgey, 1ST and Main, 115, 2016-07-24 01:59:12.649000
Oddish, 1ST and Main, 297, 2016-07-24 01:59:12.713000
Pidgey, 1ST and Main, 253, 2016-07-24 01:59:12.744000
Pidgey, 1ST and Main, 246, 2016-07-24 01:59:12.776000
Rattata, SEU Dorm, 58, 2016-07-24 02:02:14.432000
Caterpie, SEU Pika Lot, 30, 2016-07-24 02:02:29.526000
Eevee, Casino, 52, 2016-07-24 02:02:37.785000
Pidgeotto, Travel Plaza Lot, 182, 2016-07-24 02:02:47.077000
Pidgey, Travel Plaza Lot, 92, 2016-07-24 02:02:47.246000
Rattata, Travel Plaza Lot, 97, 2016-07-24 02:02:47.359000
Rattata, Travel Plaza Lot, 85, 2016-07-24 02:02:47.560000
Rattata, 1ST and Main, 153, 2016-07-24 02:02:55.814000
Eevee, 1ST and Main, 247, 2016-07-24 02:02:55.895000
Raticate, Wichita Falls, 169, 2016-07-24 02:03:09.212000
Eevee, SEU Dorm, 130, 2016-07-24 02:05:46.022000
Oddish, SEU Pika Lot, 285, 2016-07-24 02:05:54.151000
Pidgey, SEU Pika Lot, 30, 2016-07-24 02:05:54.216000
Rattata, SEU Pika Lot, 24, 2016-07-24 02:05:54.249000
Weedle, Casino, 318, 2016-07-24 02:06:02.187000
Rattata, Casino, 291, 2016-07-24 02:06:02.220000
Pidgey, Casino, 186, 2016-07-24 02:06:02.255000
Pidgeotto, Casino, 250, 2016-07-24 02:06:02.289000
Pidgey, Casino, 248, 2016-07-24 02:06:02.324000
Zubat, Casino, 223, 2016-07-24 02:06:02.362000
Weedle, Casino, 201, 2016-07-24 02:06:02.408000
Eevee, Casino, 101, 2016-07-24 02:06:02.442000
Pidgey, Travel Plaza Lot, 161, 2016-07-24 02:10:26.327000
Nidoran(M), Travel Plaza Lot, 153, 2016-07-24 02:10:26.359000
Pidgey, Travel Plaza Lot, 141, 2016-07-24 02:10:26.388000
Rattata, Travel Plaza Lot, 49, 2016-07-24 02:10:26.495000
Rattata, Travel Plaza Lot, 98, 2016-07-24 02:10:26.527000
Venonat, Travel Plaza Lot, 105, 2016-07-24 02:10:26.557000
Weedle, Travel Plaza Lot, 113, 2016-07-24 02:10:26.588000
Rattata, Wichita Falls, 82, 2016-07-24 02:10:42.701000
Rattata, SEU Dorm, 222, 2016-07-24 02:13:39.109000
Rattata, SEU Dorm, 118, 2016-07-24 02:13:39.183000
Venomoth, SEU Dorm, 128, 2016-07-24 02:13:39.217000
Spearow, SEU Dorm, 40, 2016-07-24 02:13:39.252000
Pidgey, SEU Dorm, 12, 2016-07-24 02:13:39.289000
Oddish, SEU Dorm, 65, 2016-07-24 02:13:39.335000
Pidgey, SEU Dorm, 238, 2016-07-24 02:13:39.371000
Caterpie, SEU Dorm, 278, 2016-07-24 02:13:39.442000
Pidgey, SEU Pika Lot, 149, 2016-07-24 02:13:48.050000
Rattata, Casino, 86, 2016-07-24 02:13:57.081000
Doduo, Casino, 221, 2016-07-24 02:13:57.117000
Bellsprout, Casino, 142, 2016-07-24 02:13:57.164000
Zubat, Casino, 191, 2016-07-24 02:13:57.202000
Pidgey, Casino, 147, 2016-07-24 02:13:57.271000
Rattata, Casino, 201, 2016-07-24 02:13:57.310000
Pidgey, Travel Plaza Lot, 126, 2016-07-24 02:14:04.688000
Nidoran(M), Travel Plaza Lot, 47, 2016-07-24 02:14:04.882000
Pidgey, Travel Plaza Lot, 54, 2016-07-24 02:14:04.914000
Rattata, Travel Plaza Lot, 114, 2016-07-24 02:14:04.944000
Weedle, 1ST and Main, 244, 2016-07-24 02:14:13.754000
Rattata, 1ST and Main, 187, 2016-07-24 02:14:13.790000
Rattata, SEU Dorm, 171, 2016-07-24 02:17:06.414000
Pidgey, SEU Dorm, 33, 2016-07-24 02:17:06.536000
Weedle, Travel Plaza Lot, 157, 2016-07-24 02:17:37.315000
Eevee, Travel Plaza Lot, 97, 2016-07-24 02:17:37.443000
Bellsprout, Travel Plaza Lot, 122, 2016-07-24 02:17:37.601000
Pidgey, Travel Plaza Lot, 109, 2016-07-24 02:17:37.631000
Venonat, Wichita Falls, 96, 2016-07-24 02:17:53.154000
Pinsir, Wichita Falls, 93, 2016-07-24 02:17:53.214000
Pidgey, Wichita Falls, 66, 2016-07-24 02:17:53.250000
Pidgey, SEU Dorm, 212, 2016-07-24 02:20:40.594000
Pidgey, SEU Pika Lot, 180, 2016-07-24 02:20:48.836000
Weedle, Casino, 180, 2016-07-24 02:20:56.483000
Bellsprout, Casino, 217, 2016-07-24 02:20:56.520000
Venonat, 1ST and Main, 143, 2016-07-24 02:21:12.733000
Rattata, 1ST and Main, 133, 2016-07-24 02:21:12.766000
Venonat, Casino, 80, 2016-07-24 02:24:24.457000
Rattata, Casino, 217, 2016-07-24 02:24:24.517000
Krabby, Travel Plaza Lot, 63, 2016-07-24 02:24:32.889000
Venonat, Travel Plaza Lot, 52, 2016-07-24 02:24:32.920000
Gloom, Travel Plaza Lot, 56, 2016-07-24 02:24:32.951000
Pidgey, Travel Plaza Lot, 85, 2016-07-24 02:24:33.021000
Paras, Travel Plaza Lot, 96, 2016-07-24 02:24:33.109000
Caterpie, 1ST and Main, 119, 2016-07-24 02:24:40.790000
Rattata, SEU Dorm, 285, 2016-07-24 02:27:28.252000
Eevee, Casino, 44, 2016-07-24 02:27:43.743000
Eevee, Travel Plaza Lot, 182, 2016-07-24 02:27:51.879000
Paras, Travel Plaza Lot, 121, 2016-07-24 02:27:51.942000
Exeggcute, Travel Plaza Lot, 76, 2016-07-24 02:27:52.048000
Ekans, Travel Plaza Lot, 73, 2016-07-24 02:27:52.173000
Rattata, Travel Plaza Lot, 60, 2016-07-24 02:27:52.236000
Weedle, 1ST and Main, 235, 2016-07-24 02:28:01.431000
Ekans, Wichita Falls, 90, 2016-07-24 02:28:08.458000
Pidgey, Wichita Falls, 73, 2016-07-24 02:28:08.491000
Doduo, Wichita Falls, 74, 2016-07-24 02:28:08.551000
Pidgey, SEU Dorm, 43, 2016-07-24 02:30:55.750000
Rattata, Travel Plaza Lot, 57, 2016-07-24 02:31:19.472000
Rattata, 1ST and Main, 76, 2016-07-24 02:31:27.403000
Poliwag, SEU Pika Lot, 29, 2016-07-24 02:34:32.785000
Exeggcute, Travel Plaza Lot, 164, 2016-07-24 02:34:49.060000
Caterpie, Travel Plaza Lot, 174, 2016-07-24 02:34:49.124000
Rattata, Travel Plaza Lot, 124, 2016-07-24 02:34:49.318000
Rattata, 1ST and Main, 147, 2016-07-24 02:35:03.840000
Pidgey, Wichita Falls, 99, 2016-07-24 02:35:11.850000
Rattata, Wichita Falls, 101, 2016-07-24 02:35:11.916000
Venonat, SEU Pika Lot, 279, 2016-07-24 02:38:13.215000
Rattata, Casino, 138, 2016-07-24 02:38:21.929000
Eevee, Travel Plaza Lot, 130, 2016-07-24 02:38:29.911000
Pidgey, Travel Plaza Lot, 169, 2016-07-24 02:38:29.944000
Rattata, Travel Plaza Lot, 173, 2016-07-24 02:38:30.017000
Oddish, Travel Plaza Lot, 82, 2016-07-24 02:38:30.077000
Venonat, 1ST and Main, 45, 2016-07-24 02:38:37.783000
Pinsir, Wichita Falls, 95, 2016-07-24 02:38:46.888000
Doduo, SEU Dorm, 142, 2016-07-24 02:41:25.121000
Venonat, SEU Dorm, 156, 2016-07-24 02:41:25.184000
Abra, SEU Dorm, 120, 2016-07-24 02:41:25.215000
Rattata, Travel Plaza Lot, 80, 2016-07-24 02:42:09.691000
Staryu, 1ST and Main, 107, 2016-07-24 02:42:18.018000
Bulbasaur, Wichita Falls, 83, 2016-07-24 02:42:25.747000
Pidgey, Travel Plaza Lot, 115, 2016-07-24 02:45:59.197000
Staryu, Travel Plaza Lot, 68, 2016-07-24 02:45:59.305000
Pinsir, 1ST and Main, 90, 2016-07-24 02:46:07.179000
Eevee, SEU Dorm, 270, 2016-07-24 02:49:00.255000
Pidgey, SEU Dorm, 48, 2016-07-24 02:49:00.396000
Venonat, SEU Pika Lot, 288, 2016-07-24 02:49:08.835000
Rattata, Casino, 202, 2016-07-24 02:49:16.574000
Weedle, Casino, 149, 2016-07-24 02:49:16.607000
Spearow, Travel Plaza Lot, 113, 2016-07-24 02:49:24.146000
Weedle, 1ST and Main, 220, 2016-07-24 02:49:32.151000
Weedle, 1ST and Main, 219, 2016-07-24 02:49:32.182000
Eevee, 1ST and Main, 231, 2016-07-24 02:49:32.213000
Pidgey, 1ST and Main, 283, 2016-07-24 02:49:32.244000
Bellsprout, 1ST and Main, 253, 2016-07-24 02:49:32.392000
Rattata, 1ST and Main, 244, 2016-07-24 02:49:32.422000
Bellsprout, Wichita Falls, 146, 2016-07-24 02:49:39.876000
Pidgey, Casino, 189, 2016-07-24 02:52:57.849000
Rattata, Casino, 162, 2016-07-24 02:52:57.883000
Pidgey, Casino, 164, 2016-07-24 02:52:57.917000
Nidoran(M), Travel Plaza Lot, 163, 2016-07-24 02:53:06.172000
Pidgeotto, Travel Plaza Lot, 184, 2016-07-24 02:53:06.205000
Pidgeotto, Travel Plaza Lot, 144, 2016-07-24 02:53:06.237000
Venonat, Travel Plaza Lot, 144, 2016-07-24 02:53:06.270000
Venonat, Travel Plaza Lot, 49, 2016-07-24 02:53:06.383000
Pidgey, Travel Plaza Lot, 80, 2016-07-24 02:53:06.451000
Pidgey, Travel Plaza Lot, 114, 2016-07-24 02:53:06.485000
Pidgey, Wichita Falls, 95, 2016-07-24 02:53:21.621000
Weedle, SEU Dorm, 39, 2016-07-24 02:56:07.261000
Venonat, SEU Dorm, 60, 2016-07-24 02:56:07.292000
Pinsir, SEU Dorm, 112, 2016-07-24 02:56:07.324000
Gloom, Travel Plaza Lot, 56, 2016-07-24 02:56:32.495000
Bellsprout, SEU Dorm, 167, 2016-07-24 03:02:52.523000
Rattata, SEU Dorm, 103, 2016-07-24 03:02:52.584000
Bellsprout, SEU Dorm, 58, 2016-07-24 03:02:52.654000
Rattata, SEU Dorm, 100, 2016-07-24 03:02:52.687000
Eevee, SEU Dorm, 88, 2016-07-24 03:02:52.718000
Rattata, SEU Dorm, 140, 2016-07-24 03:02:52.750000
Weedle, SEU Pika Lot, 24, 2016-07-24 03:03:38.308000
Staryu, SEU Pika Lot, 30, 2016-07-24 03:03:38.341000
Goldeen, Casino, 149, 2016-07-24 03:03:47.481000
Venonat, Casino, 52, 2016-07-24 03:03:47.514000
Eevee, Travel Plaza Lot, 182, 2016-07-24 03:03:55.170000
Staryu, Travel Plaza Lot, 163, 2016-07-24 03:03:55.204000
Rattata, Travel Plaza Lot, 92, 2016-07-24 03:03:55.266000
Pidgey, Travel Plaza Lot, 90, 2016-07-24 03:03:55.297000
Paras, Travel Plaza Lot, 66, 2016-07-24 03:03:55.341000
Paras, Travel Plaza Lot, 97, 2016-07-24 03:03:55.370000
Paras, Travel Plaza Lot, 77, 2016-07-24 03:03:55.431000
Pidgey, Travel Plaza Lot, 39, 2016-07-24 03:03:55.461000
Venonat, Travel Plaza Lot, 61, 2016-07-24 03:03:55.492000
Pidgey, Travel Plaza Lot, 44, 2016-07-24 03:03:55.523000
Kakuna, 1ST and Main, 152, 2016-07-24 03:04:03.134000
Oddish, 1ST and Main, 161, 2016-07-24 03:04:03.168000
Bulbasaur, 1ST and Main, 59, 2016-07-24 03:04:03.199000
Weedle, Wichita Falls, 169, 2016-07-24 03:04:10.995000
Rattata, SEU Dorm, 222, 2016-07-24 03:06:57.728000
Rattata, SEU Dorm, 130, 2016-07-24 03:06:57.760000
Venonat, SEU Dorm, 118, 2016-07-24 03:06:57.790000
Pidgey, SEU Dorm, 128, 2016-07-24 03:06:57.822000
Pidgeotto, SEU Dorm, 40, 2016-07-24 03:06:57.865000
Raticate, SEU Dorm, 208, 2016-07-24 03:06:57.958000
Rattata, SEU Pika Lot, 285, 2016-07-24 03:07:06.357000
Raticate, SEU Pika Lot, 160, 2016-07-24 03:07:06.391000
Venonat, SEU Pika Lot, 30, 2016-07-24 03:07:06.424000
Rattata, Casino, 291, 2016-07-24 03:07:14.350000
Pidgey, Casino, 186, 2016-07-24 03:07:14.382000
Pidgey, Casino, 250, 2016-07-24 03:07:14.413000
Caterpie, Casino, 223, 2016-07-24 03:07:14.445000
Golbat, Casino, 201, 2016-07-24 03:07:14.478000
Weedle, Casino, 86, 2016-07-24 03:07:14.521000
Weedle, Casino, 143, 2016-07-24 03:07:14.584000
Rattata, Casino, 200, 2016-07-24 03:07:14.615000
Paras, Wichita Falls, 82, 2016-07-24 03:07:38.804000
Eevee, SEU Dorm, 12, 2016-07-24 03:10:25.357000
Rattata, SEU Dorm, 65, 2016-07-24 03:10:25.388000
Rattata, Travel Plaza Lot, 178, 2016-07-24 03:11:03.166000
Pidgey, Travel Plaza Lot, 153, 2016-07-24 03:11:03.197000
Pidgey, Travel Plaza Lot, 49, 2016-07-24 03:11:03.306000
Pidgey, Travel Plaza Lot, 98, 2016-07-24 03:11:03.336000
Rattata, Travel Plaza Lot, 105, 2016-07-24 03:11:03.371000
Krabby, Travel Plaza Lot, 113, 2016-07-24 03:11:03.404000
Scyther, SEU Pika Lot, 149, 2016-07-24 03:14:53.698000
Weedle, Casino, 66, 2016-07-24 03:15:01.676000
Rattata, Travel Plaza Lot, 126, 2016-07-24 03:15:09.620000
Rattata, Travel Plaza Lot, 47, 2016-07-24 03:15:09.791000
Squirtle, Travel Plaza Lot, 54, 2016-07-24 03:15:09.821000
Weedle, Travel Plaza Lot, 114, 2016-07-24 03:15:09.851000
Rattata, Wichita Falls, 93, 2016-07-24 03:15:26.059000
Scyther, SEU Dorm, 238, 2016-07-24 03:18:12.651000
Venonat, Casino, 180, 2016-07-24 03:18:30.206000
Pidgeotto, Casino, 321, 2016-07-24 03:18:30.367000
Pidgey, Travel Plaza Lot, 157, 2016-07-24 03:18:38.200000
Weedle, Travel Plaza Lot, 97, 2016-07-24 03:18:38.293000
Rattata, Travel Plaza Lot, 122, 2016-07-24 03:18:38.460000
Weedle, Travel Plaza Lot, 109, 2016-07-24 03:18:38.491000
Rattata, Wichita Falls, 96, 2016-07-24 03:18:54.773000
Pidgey, Wichita Falls, 66, 2016-07-24 03:18:54.837000
Nidoran(F), SEU Dorm, 150, 2016-07-24 03:21:58.282000
Metapod, SEU Dorm, 33, 2016-07-24 03:21:58.313000
Paras, SEU Dorm, 212, 2016-07-24 03:21:58.345000
Paras, SEU Pika Lot, 180, 2016-07-24 03:22:06.288000
Ekans, Casino, 230, 2016-07-24 03:22:15.182000
Pidgey, Casino, 207, 2016-07-24 03:22:15.215000
Rattata, Casino, 80, 2016-07-24 03:22:15.277000
Doduo, Travel Plaza Lot, 56, 2016-07-24 03:22:38.075000
Pidgey, Travel Plaza Lot, 85, 2016-07-24 03:22:38.154000
Doduo, Travel Plaza Lot, 86, 2016-07-24 03:22:38.246000
Pidgey, Travel Plaza Lot, 96, 2016-07-24 03:22:38.308000
Venonat, 1ST and Main, 143, 2016-07-24 03:22:46.093000
Raticate, 1ST and Main, 119, 2016-07-24 03:22:46.128000
Gastly, Casino, 44, 2016-07-24 03:25:56.234000
Pidgey, Travel Plaza Lot, 121, 2016-07-24 03:26:05.317000
Pidgey, Travel Plaza Lot, 134, 2016-07-24 03:26:05.347000
Rattata, Travel Plaza Lot, 71, 2016-07-24 03:26:05.412000
Rattata, Travel Plaza Lot, 63, 2016-07-24 03:26:05.444000
Eevee, Travel Plaza Lot, 76, 2016-07-24 03:26:05.487000
Rattata, Travel Plaza Lot, 57, 2016-07-24 03:26:05.518000
Rattata, Travel Plaza Lot, 52, 2016-07-24 03:26:05.550000
Rattata, Travel Plaza Lot, 73, 2016-07-24 03:26:05.682000
Pidgey, Travel Plaza Lot, 109, 2016-07-24 03:26:05.773000
Oddish, Travel Plaza Lot, 60, 2016-07-24 03:26:05.839000
Spearow, 1ST and Main, 71, 2016-07-24 03:26:12.863000
Spearow, Wichita Falls, 73, 2016-07-24 03:26:21.324000
Rattata, Casino, 153, 2016-07-24 03:29:23.536000
Rattata, Casino, 193, 2016-07-24 03:29:23.644000
Rattata, Casino, 189, 2016-07-24 03:29:23.678000
Caterpie, Casino, 155, 2016-07-24 03:29:23.709000
