Rattata, Casino, 515, 2016-07-23 21:54:28.328000
Pidgey, Casino, 428, 2016-07-23 21:54:28.359000
Pidgey, Casino, 413, 2016-07-23 21:54:28.393000
Doduo, Casino, 419, 2016-07-23 21:54:28.516000
Rattata, Travel Plaza Lot, 163, 2016-07-23 21:54:36.119000
Exeggcute, Travel Plaza Lot, 143, 2016-07-23 21:54:36.151000
Pidgey, Travel Plaza Lot, 184, 2016-07-23 21:54:36.183000
Eevee, Travel Plaza Lot, 144, 2016-07-23 21:54:36.274000
Weedle, Travel Plaza Lot, 105, 2016-07-23 21:54:36.351000
Rattata, Travel Plaza Lot, 56, 2016-07-23 21:54:36.410000
Pidgey, Travel Plaza Lot, 77, 2016-07-23 21:54:36.440000
Pidgey, Travel Plaza Lot, 80, 2016-07-23 21:54:36.470000
Pidgey, Travel Plaza Lot, 114, 2016-07-23 21:54:36.500000
Doduo, Travel Plaza Lot, 61, 2016-07-23 21:54:36.567000
Horsea, Travel Plaza Lot, 474, 2016-07-23 21:54:36.601000
Spearow, Travel Plaza Lot, 515, 2016-07-23 21:54:36.632000
Pidgey, Travel Plaza Lot, 516, 2016-07-23 21:54:36.663000
Rattata, Travel Plaza Lot, 522, 2016-07-23 21:54:36.695000
Doduo, 1ST and Main, 801, 2016-07-23 21:54:44.193000
Rattata, 1ST and Main, 863, 2016-07-23 21:54:44.225000
Weedle, 1ST and Main, 90, 2016-07-23 21:54:44.256000
Pidgey, 1ST and Main, 111, 2016-07-23 21:54:44.286000
Pidgey, 1ST and Main, 539, 2016-07-23 21:54:44.326000
Rattata, 1ST and Main, 120, 2016-07-23 21:54:44.360000
Rattata, 1ST and Main, 363, 2016-07-23 21:54:44.390000
Rattata, 1ST and Main, 567, 2016-07-23 21:54:44.420000
Rattata, 1ST and Main, 525, 2016-07-23 21:54:44.450000
Rattata, 1ST and Main, 621, 2016-07-23 21:54:44.480000
Eevee, 1ST and Main, 594, 2016-07-23 21:54:44.511000
Pidgey, SEU Pika Lot, 554, 2016-07-23 21:58:04.993000
Venonat, SEU Pika Lot, 383, 2016-07-23 21:58:05.024000
Pidgey, 1ST and Main, 59, 2016-07-23 21:58:43.311000
Oddish, 1ST and Main, 115, 2016-07-23 21:58:43.520000
Meowth, 1ST and Main, 297, 2016-07-23 21:58:43.726000
Bellsprout, 1ST and Main, 253, 2016-07-23 21:58:43.768000
Weedle, 1ST and Main, 246, 2016-07-23 21:58:43.824000
Pidgey, SEU Dorm, 972, 2016-07-23 22:01:27.208000
Weedle, SEU Dorm, 948, 2016-07-23 22:01:27.293000
Pidgey, SEU Dorm, 130, 2016-07-23 22:01:27.379000
Pidgey, SEU Dorm, 58, 2016-07-23 22:01:27.594000
Pidgey, SEU Dorm, 325, 2016-07-23 22:01:27.722000
Venonat, SEU Dorm, 140, 2016-07-23 22:01:27.774000
Pidgey, SEU Dorm, 369, 2016-07-23 22:01:27.820000
Pidgey, SEU Pika Lot, 422, 2016-07-23 22:01:36.571000
Pidgey, SEU Pika Lot, 333, 2016-07-23 22:01:36.666000
Pidgey, SEU Pika Lot, 30, 2016-07-23 22:01:36.815000
Weedle, Casino, 318, 2016-07-23 22:01:44.489000
Zubat, Casino, 232, 2016-07-23 22:01:44.519000
Pidgeot, Casino, 250, 2016-07-23 22:01:44.549000
Zubat, Casino, 248, 2016-07-23 22:01:44.579000
Pidgey, Casino, 223, 2016-07-23 22:01:44.613000
Rattata, Casino, 273, 2016-07-23 22:01:44.685000
Pidgey, Casino, 309, 2016-07-23 22:01:44.719000
Zubat, Casino, 189, 2016-07-23 22:01:44.750000
Pidgey, Casino, 220, 2016-07-23 22:01:44.779000
Squirtle, Casino, 354, 2016-07-23 22:01:44.812000
Caterpie, Casino, 362, 2016-07-23 22:01:44.843000
Pidgey, Casino, 378, 2016-07-23 22:01:44.874000
Spearow, Casino, 325, 2016-07-23 22:01:44.905000
Weedle, Travel Plaza Lot, 562, 2016-07-23 22:01:53.699000
Zubat, Travel Plaza Lot, 509, 2016-07-23 22:01:53.728000
Pidgeot, Travel Plaza Lot, 556, 2016-07-23 22:01:53.758000
Zubat, Travel Plaza Lot, 562, 2016-07-23 22:01:53.790000
Pidgey, Travel Plaza Lot, 527, 2016-07-23 22:01:53.821000
Rattata, Travel Plaza Lot, 658, 2016-07-23 22:01:53.883000
Pidgey, Travel Plaza Lot, 735, 2016-07-23 22:01:53.913000
Zubat, Travel Plaza Lot, 635, 2016-07-23 22:01:53.944000
Pidgey, Travel Plaza Lot, 674, 2016-07-23 22:01:53.987000
Squirtle, Travel Plaza Lot, 632, 2016-07-23 22:01:54.018000
Caterpie, Travel Plaza Lot, 660, 2016-07-23 22:01:54.048000
Pidgey, Travel Plaza Lot, 727, 2016-07-23 22:01:54.079000
Spearow, Travel Plaza Lot, 674, 2016-07-23 22:01:54.110000
Rattata, 1ST and Main, 161, 2016-07-23 22:02:02.411000
Weedle, SEU Pika Lot, 784, 2016-07-23 22:05:19.500000
Rattata, SEU Pika Lot, 883, 2016-07-23 22:05:19.536000
Rattata, Casino, 186, 2016-07-23 22:05:27.537000
Pidgey, Casino, 201, 2016-07-23 22:05:27.675000
Rattata, Casino, 221, 2016-07-23 22:05:27.770000
Pidgey, Casino, 577, 2016-07-23 22:05:27.961000
Pidgey, Casino, 471, 2016-07-23 22:05:27.992000
Venonat, Casino, 521, 2016-07-23 22:05:28.069000
Pidgey, Casino, 497, 2016-07-23 22:05:28.099000
Squirtle, Casino, 506, 2016-07-23 22:05:28.159000
Raticate, Casino, 571, 2016-07-23 22:05:28.189000
Rattata, Casino, 441, 2016-07-23 22:05:28.250000
Eevee, Casino, 395, 2016-07-23 22:05:28.311000
Pidgey, Casino, 450, 2016-07-23 22:05:28.344000
Pidgey, Travel Plaza Lot, 182, 2016-07-23 22:05:36.092000
Pidgey, Travel Plaza Lot, 163, 2016-07-23 22:05:36.131000
Venonat, Travel Plaza Lot, 92, 2016-07-23 22:05:36.202000
Pidgey, Travel Plaza Lot, 90, 2016-07-23 22:05:36.236000
Squirtle, Travel Plaza Lot, 66, 2016-07-23 22:05:36.311000
Raticate, Travel Plaza Lot, 97, 2016-07-23 22:05:36.345000
Eevee, Travel Plaza Lot, 85, 2016-07-23 22:05:36.469000
Rattata, Travel Plaza Lot, 480, 2016-07-23 22:05:36.599000
Pidgey, Travel Plaza Lot, 528, 2016-07-23 22:05:36.745000
Rattata, Travel Plaza Lot, 661, 2016-07-23 22:05:36.851000
Venonat, 1ST and Main, 152, 2016-07-23 22:05:45.671000
Pidgeot, 1ST and Main, 540, 2016-07-23 22:05:45.803000
Caterpie, 1ST and Main, 583, 2016-07-23 22:05:45.848000
Venonat, 1ST and Main, 643, 2016-07-23 22:05:45.882000
Rattata, 1ST and Main, 738, 2016-07-23 22:05:45.949000
Pidgey, SEU Pika Lot, 160, 2016-07-23 22:09:32.172000
Pidgey, SEU Pika Lot, 529, 2016-07-23 22:09:32.203000
Venonat, SEU Pika Lot, 968, 2016-07-23 22:09:32.279000
Rattata, SEU Pika Lot, 30, 2016-07-23 22:09:32.340000
Doduo, SEU Pika Lot, 24, 2016-07-23 22:09:32.374000
Goldeen, Casino, 95, 2016-07-23 22:09:48.762000
Caterpie, Casino, 142, 2016-07-23 22:09:48.793000
Rattata, Casino, 191, 2016-07-23 22:09:48.823000
Zubat, Casino, 92, 2016-07-23 22:09:48.854000
Nidoran(F), Casino, 147, 2016-07-23 22:09:48.886000
Ponyta, Casino, 131, 2016-07-23 22:09:48.917000
Rattata, Casino, 369, 2016-07-23 22:09:48.949000
Spearow, Casino, 321, 2016-07-23 22:09:49.008000
Exeggcute, Travel Plaza Lot, 399, 2016-07-23 22:09:58.271000
Pidgey, Travel Plaza Lot, 456, 2016-07-23 22:09:58.304000
Rattata, Travel Plaza Lot, 440, 2016-07-23 22:09:58.335000
Goldeen, Travel Plaza Lot, 576, 2016-07-23 22:09:58.460000
Caterpie, Travel Plaza Lot, 623, 2016-07-23 22:09:58.494000
Rattata, Travel Plaza Lot, 672, 2016-07-23 22:09:58.528000
Zubat, Travel Plaza Lot, 572, 2016-07-23 22:09:58.574000
Nidoran(F), Travel Plaza Lot, 628, 2016-07-23 22:09:58.607000
Ponyta, Travel Plaza Lot, 610, 2016-07-23 22:09:58.638000
Rattata, Travel Plaza Lot, 546, 2016-07-23 22:09:58.668000
Spearow, Travel Plaza Lot, 584, 2016-07-23 22:09:58.729000
Rattata, 1ST and Main, 323, 2016-07-23 22:10:05.649000
Rattata, 1ST and Main, 502, 2016-07-23 22:10:05.685000
Pidgey, 1ST and Main, 739, 2016-07-23 22:10:05.768000
Rattata, SEU Dorm, 938, 2016-07-23 22:12:50.851000
Butterfree, SEU Dorm, 826, 2016-07-23 22:12:50.883000
Zubat, SEU Dorm, 949, 2016-07-23 22:12:50.914000
Pidgey, SEU Dorm, 208, 2016-07-23 22:12:50.975000
Weedle, SEU Dorm, 238, 2016-07-23 22:12:51.006000
Weedle, SEU Dorm, 343, 2016-07-23 22:12:51.035000
Pidgey, SEU Dorm, 278, 2016-07-23 22:12:51.065000
Rattata, SEU Dorm, 332, 2016-07-23 22:12:51.095000
Doduo, SEU Dorm, 351, 2016-07-23 22:12:51.125000
Venonat, SEU Dorm, 956, 2016-07-23 22:12:51.165000
Rattata, SEU Pika Lot, 372, 2016-07-23 22:13:05.614000
Rattata, SEU Pika Lot, 356, 2016-07-23 22:13:05.646000
Pidgey, SEU Pika Lot, 341, 2016-07-23 22:13:05.677000
Rattata, SEU Pika Lot, 360, 2016-07-23 22:13:05.753000
Doduo, SEU Pika Lot, 335, 2016-07-23 22:13:05.786000
Weepinbell, SEU Pika Lot, 285, 2016-07-23 22:13:05.818000
Weedle, SEU Pika Lot, 149, 2016-07-23 22:13:05.880000
Weedle, SEU Pika Lot, 591, 2016-07-23 22:13:05.912000
Exeggcute, Casino, 101, 2016-07-23 22:13:14.813000
Pidgey, Casino, 86, 2016-07-23 22:13:14.843000
Venonat, Casino, 217, 2016-07-23 22:13:14.887000
Pidgey, Casino, 200, 2016-07-23 22:13:14.918000
Pidgey, Casino, 217, 2016-07-23 22:13:15.095000
Venonat, Travel Plaza Lot, 628, 2016-07-23 22:13:23.823000
Pidgey, Travel Plaza Lot, 620, 2016-07-23 22:13:23.855000
Pidgey, Travel Plaza Lot, 698, 2016-07-23 22:13:24.049000
Exeggcute, 1ST and Main, 994, 2016-07-23 22:13:31.515000
Rattata, 1ST and Main, 819, 2016-07-23 22:13:31.546000
Pidgey, 1ST and Main, 810, 2016-07-23 22:13:31.578000
Pidgey, SEU Dorm, 736, 2016-07-23 22:16:16.909000
Rattata, SEU Dorm, 746, 2016-07-23 22:16:16.941000
Rattata, SEU Dorm, 832, 2016-07-23 22:16:16.976000
Rattata, SEU Dorm, 794, 2016-07-23 22:16:17.014000
Staryu, SEU Dorm, 374, 2016-07-23 22:16:17.062000
Eevee, SEU Dorm, 362, 2016-07-23 22:16:17.098000
Rattata, SEU Dorm, 118, 2016-07-23 22:16:17.164000
Rattata, SEU Dorm, 128, 2016-07-23 22:16:17.200000
Pidgey, SEU Dorm, 40, 2016-07-23 22:16:17.237000
Rattata, SEU Dorm, 88, 2016-07-23 22:16:17.271000
Rattata, SEU Dorm, 12, 2016-07-23 22:16:17.308000
Doduo, SEU Dorm, 33, 2016-07-23 22:16:17.346000
Weepinbell, SEU Dorm, 65, 2016-07-23 22:16:17.379000
Staryu, SEU Pika Lot, 697, 2016-07-23 22:16:26.543000
Eevee, SEU Pika Lot, 704, 2016-07-23 22:16:26.573000
Pidgey, SEU Pika Lot, 671, 2016-07-23 22:16:26.603000
Rattata, SEU Pika Lot, 413, 2016-07-23 22:16:26.635000
Poliwag, SEU Pika Lot, 394, 2016-07-23 22:16:26.705000
Rattata, Casino, 241, 2016-07-23 22:16:48.417000
Zubat, Casino, 66, 2016-07-23 22:16:48.511000
Pidgey, Casino, 568, 2016-07-23 22:16:48.830000
Pidgey, Casino, 538, 2016-07-23 22:16:48.863000
Pidgey, Casino, 511, 2016-07-23 22:16:48.895000
Rattata, Casino, 500, 2016-07-23 22:16:48.927000
Doduo, Casino, 469, 2016-07-23 22:16:48.958000
Pidgey, Casino, 444, 2016-07-23 22:16:48.988000
Pidgey, Casino, 559, 2016-07-23 22:16:49.020000
Venonat, Casino, 490, 2016-07-23 22:16:49.052000
Poliwag, Casino, 530, 2016-07-23 22:16:49.096000
Rattata, Casino, 443, 2016-07-23 22:16:49.127000
Rattata, Casino, 420, 2016-07-23 22:16:49.158000
Poliwag, Casino, 404, 2016-07-23 22:16:49.189000
Exeggcute, Casino, 389, 2016-07-23 22:16:49.219000
Venonat, Casino, 434, 2016-07-23 22:16:49.250000
Weedle, Casino, 433, 2016-07-23 22:16:49.282000
Eevee, Casino, 368, 2016-07-23 22:16:49.312000
Pidgey, Travel Plaza Lot, 161, 2016-07-23 22:16:57.598000
Pidgey, Travel Plaza Lot, 161, 2016-07-23 22:16:57.632000
Pidgey, Travel Plaza Lot, 178, 2016-07-23 22:16:57.665000
Rattata, Travel Plaza Lot, 157, 2016-07-23 22:16:57.697000
Doduo, Travel Plaza Lot, 153, 2016-07-23 22:16:57.729000
Pidgey, Travel Plaza Lot, 126, 2016-07-23 22:16:57.773000
Pidgey, Travel Plaza Lot, 141, 2016-07-23 22:16:57.804000
Venonat, Travel Plaza Lot, 97, 2016-07-23 22:16:57.839000
Poliwag, Travel Plaza Lot, 49, 2016-07-23 22:16:57.876000
Rattata, Travel Plaza Lot, 98, 2016-07-23 22:16:57.911000
Rattata, Travel Plaza Lot, 105, 2016-07-23 22:16:57.945000
Poliwag, Travel Plaza Lot, 113, 2016-07-23 22:16:57.980000
Exeggcute, Travel Plaza Lot, 109, 2016-07-23 22:16:58.014000
Venonat, Travel Plaza Lot, 47, 2016-07-23 22:16:58.048000
Weedle, Travel Plaza Lot, 54, 2016-07-23 22:16:58.082000
Eevee, Travel Plaza Lot, 114, 2016-07-23 22:16:58.115000
Rattata, Travel Plaza Lot, 492, 2016-07-23 22:16:58.147000
Rattata, Travel Plaza Lot, 469, 2016-07-23 22:16:58.178000
Zubat, Travel Plaza Lot, 536, 2016-07-23 22:16:58.290000
Oddish, SEU Dorm, 771, 2016-07-23 22:19:52.531000
Rattata, SEU Dorm, 733, 2016-07-23 22:19:52.560000
Rattata, SEU Dorm, 150, 2016-07-23 22:19:52.785000
Poliwag, SEU Dorm, 171, 2016-07-23 22:19:52.816000
Exeggcute, SEU Dorm, 361, 2016-07-23 22:19:53.006000
Rattata, SEU Dorm, 431, 2016-07-23 22:19:53.037000
Pidgey, SEU Dorm, 451, 2016-07-23 22:19:53.068000
Weedle, SEU Dorm, 452, 2016-07-23 22:19:53.099000
Staryu, SEU Dorm, 426, 2016-07-23 22:19:53.145000
Rattata, SEU Dorm, 391, 2016-07-23 22:19:53.178000
Exeggcute, SEU Pika Lot, 594, 2016-07-23 22:20:01.745000
Rattata, SEU Pika Lot, 647, 2016-07-23 22:20:01.774000
Pidgey, SEU Pika Lot, 653, 2016-07-23 22:20:01.805000
Weedle, SEU Pika Lot, 647, 2016-07-23 22:20:01.838000
Staryu, SEU Pika Lot, 554, 2016-07-23 22:20:01.869000
Rattata, SEU Pika Lot, 523, 2016-07-23 22:20:01.900000
Eevee, Casino, 230, 2016-07-23 22:20:09.590000
Rattata, Casino, 180, 2016-07-23 22:20:09.653000
Eevee, Travel Plaza Lot, 421, 2016-07-23 22:20:19.081000
Rattata, Travel Plaza Lot, 516, 2016-07-23 22:20:19.177000
Rattata, 1ST and Main, 265, 2016-07-23 22:20:27.411000
Exeggcute, 1ST and Main, 244, 2016-07-23 22:20:27.448000
Pidgey, 1ST and Main, 187, 2016-07-23 22:20:27.480000
Pidgey, SEU Dorm, 917, 2016-07-23 22:23:13.917000
Pidgey, SEU Dorm, 836, 2016-07-23 22:23:13.979000
Bulbasaur, SEU Dorm, 777, 2016-07-23 22:23:14.052000
Nidoran(M), SEU Dorm, 862, 2016-07-23 22:23:14.086000
Pidgey, SEU Dorm, 285, 2016-07-23 22:23:14.183000
Venonat, SEU Dorm, 257, 2016-07-23 22:23:14.304000
Venomoth, SEU Dorm, 233, 2016-07-23 22:23:14.337000
Pidgey, SEU Dorm, 233, 2016-07-23 22:23:14.367000
Rattata, SEU Dorm, 212, 2016-07-23 22:23:14.400000
Pidgey, SEU Pika Lot, 622, 2016-07-23 22:23:23.575000
Venonat, SEU Pika Lot, 334, 2016-07-23 22:23:23.712000
Venomoth, SEU Pika Lot, 335, 2016-07-23 22:23:23.742000
Pidgey, SEU Pika Lot, 276, 2016-07-23 22:23:23.773000
Eevee, SEU Pika Lot, 405, 2016-07-23 22:23:24.020000
Rattata, Casino, 207, 2016-07-23 22:23:44.513000
Pidgey, Casino, 44, 2016-07-23 22:23:44.572000
Rattata, Casino, 80, 2016-07-23 22:23:44.615000
Zubat, Casino, 59, 2016-07-23 22:23:44.678000
Jigglypuff, Casino, 162, 2016-07-23 22:23:44.766000
Pidgey, Casino, 193, 2016-07-23 22:23:44.828000
Weedle, Casino, 213, 2016-07-23 22:23:44.860000
Eevee, Casino, 155, 2016-07-23 22:23:44.892000
Doduo, Casino, 474, 2016-07-23 22:23:45.043000
Oddish, Casino, 514, 2016-07-23 22:23:45.090000
Doduo, Casino, 526, 2016-07-23 22:23:45.122000
Oddish, Casino, 534, 2016-07-23 22:23:45.155000
Pidgey, Casino, 515, 2016-07-23 22:23:45.187000
Oddish, Casino, 389, 2016-07-23 22:23:45.217000
Weedle, Casino, 427, 2016-07-23 22:23:45.247000
Pidgey, Casino, 382, 2016-07-23 22:23:45.307000
Rattata, Casino, 399, 2016-07-23 22:23:45.365000
Rattata, Casino, 386, 2016-07-23 22:23:45.427000
Doduo, Travel Plaza Lot, 105, 2016-07-23 22:23:53.859000
Oddish, Travel Plaza Lot, 63, 2016-07-23 22:23:53.903000
Doduo, Travel Plaza Lot, 52, 2016-07-23 22:23:53.937000
Oddish, Travel Plaza Lot, 56, 2016-07-23 22:23:53.970000
Pidgey, Travel Plaza Lot, 56, 2016-07-23 22:23:54.002000
Oddish, Travel Plaza Lot, 122, 2016-07-23 22:23:54.034000
Weedle, Travel Plaza Lot, 85, 2016-07-23 22:23:54.066000
Pidgey, Travel Plaza Lot, 109, 2016-07-23 22:23:54.129000
Rattata, Travel Plaza Lot, 86, 2016-07-23 22:23:54.196000
Rattata, Travel Plaza Lot, 96, 2016-07-23 22:23:54.260000
Rattata, Travel Plaza Lot, 486, 2016-07-23 22:23:54.404000
Pidgey, Travel Plaza Lot, 475, 2016-07-23 22:23:54.468000
Zubat, Travel Plaza Lot, 538, 2016-07-23 22:23:54.568000
Jigglypuff, Travel Plaza Lot, 618, 2016-07-23 22:23:54.670000
Weedle, Travel Plaza Lot, 329, 2016-07-23 22:23:54.772000
Eevee, Travel Plaza Lot, 387, 2016-07-23 22:23:54.804000
Rattata, 1ST and Main, 143, 2016-07-23 22:24:01.582000
Weedle, 1ST and Main, 133, 2016-07-23 22:24:01.649000
Venonat, 1ST and Main, 119, 2016-07-23 22:24:01.681000
Weedle, 1ST and Main, 203, 2016-07-23 22:24:01.756000
Rattata, SEU Pika Lot, 579, 2016-07-23 22:39:43.738000
Poliwhirl, SEU Pika Lot, 341, 2016-07-23 22:39:43.805000
Rattata, SEU Pika Lot, 384, 2016-07-23 22:39:43.884000
Rattata, SEU Pika Lot, 330, 2016-07-23 22:39:43.929000
Bellsprout, SEU Pika Lot, 279, 2016-07-23 22:39:43.992000
Pidgey, SEU Pika Lot, 901, 2016-07-23 22:39:44.037000
Pidgey, SEU Pika Lot, 940, 2016-07-23 22:39:44.080000
Oddish, SEU Pika Lot, 960, 2016-07-23 22:39:44.127000
Pidgey, SEU Pika Lot, 951, 2016-07-23 22:39:44.174000
Eevee, SEU Pika Lot, 651, 2016-07-23 22:39:44.223000
Pidgey, Travel Plaza Lot, 57, 2016-07-23 22:40:39.067000
Venonat, Travel Plaza Lot, 521, 2016-07-23 22:40:39.099000
Kakuna, Travel Plaza Lot, 521, 2016-07-23 22:40:39.130000
Zubat, Travel Plaza Lot, 439, 2016-07-23 22:40:39.160000
Rattata, Travel Plaza Lot, 552, 2016-07-23 22:40:39.191000
Zubat, Travel Plaza Lot, 568, 2016-07-23 22:40:39.232000
Rattata, Travel Plaza Lot, 633, 2016-07-23 22:40:39.264000
Zubat, Travel Plaza Lot, 509, 2016-07-23 22:40:39.295000
Zubat, Travel Plaza Lot, 524, 2016-07-23 22:40:39.324000
Doduo, Travel Plaza Lot, 695, 2016-07-23 22:40:39.359000
Pidgey, Travel Plaza Lot, 752, 2016-07-23 22:40:39.390000
Weedle, Travel Plaza Lot, 644, 2016-07-23 22:40:39.424000
Staryu, Travel Plaza Lot, 629, 2016-07-23 22:40:39.455000
Meowth, 1ST and Main, 624, 2016-07-23 22:40:46.743000
Pidgey, 1ST and Main, 570, 2016-07-23 22:40:46.775000
Weedle, 1ST and Main, 598, 2016-07-23 22:40:46.807000
Scyther, 1ST and Main, 590, 2016-07-23 22:40:46.839000
Krabby, 1ST and Main, 610, 2016-07-23 22:40:46.872000
Rattata, 1ST and Main, 591, 2016-07-23 22:40:46.903000
Pidgey, 1ST and Main, 692, 2016-07-23 22:40:46.949000
Caterpie, 1ST and Main, 918, 2016-07-23 22:40:46.982000
Pidgey, 1ST and Main, 852, 2016-07-23 22:40:47.013000
Rattata, 1ST and Main, 727, 2016-07-23 22:40:47.045000
Exeggcute, 1ST and Main, 781, 2016-07-23 22:40:47.077000
Pidgey, SEU Pika Lot, 29, 2016-07-23 22:43:49.583000
Doduo, Travel Plaza Lot, 174, 2016-07-23 22:44:48.945000
Venonat, Travel Plaza Lot, 130, 2016-07-23 22:44:48.976000
Exeggcute, Travel Plaza Lot, 169, 2016-07-23 22:44:49.007000
Paras, Travel Plaza Lot, 173, 2016-07-23 22:44:49.042000
Venonat, Travel Plaza Lot, 115, 2016-07-23 22:44:49.083000
Pidgey, Travel Plaza Lot, 80, 2016-07-23 22:44:49.114000
Weedle, Travel Plaza Lot, 82, 2016-07-23 22:44:49.146000
Eevee, Travel Plaza Lot, 68, 2016-07-23 22:44:49.177000
Rattata, Travel Plaza Lot, 99, 2016-07-23 22:44:49.210000
Pidgey, Travel Plaza Lot, 332, 2016-07-23 22:44:49.272000
Rattata, Travel Plaza Lot, 572, 2016-07-23 22:44:49.398000
Spearow, Travel Plaza Lot, 527, 2016-07-23 22:44:49.464000
Rattata, Travel Plaza Lot, 448, 2016-07-23 22:44:49.511000
Pidgey, Travel Plaza Lot, 650, 2016-07-23 22:44:49.541000
Rattata, 1ST and Main, 90, 2016-07-23 22:44:57.603000
Pidgey, 1ST and Main, 107, 2016-07-23 22:44:57.634000
Pidgey, 1ST and Main, 115, 2016-07-23 22:44:57.666000
Pidgey, 1ST and Main, 45, 2016-07-23 22:44:57.696000
Paras, 1ST and Main, 171, 2016-07-23 22:44:57.928000
Rattata, 1ST and Main, 244, 2016-07-23 22:44:57.960000
Shellder, SEU Dorm, 989, 2016-07-23 22:47:55
Weedle, SEU Dorm, 790, 2016-07-23 22:47:55.035000
Pidgeotto, SEU Dorm, 936, 2016-07-23 22:47:55.070000
Rattata, SEU Dorm, 830, 2016-07-23 22:47:55.105000
Krabby, SEU Dorm, 850, 2016-07-23 22:47:55.149000
Horsea, SEU Dorm, 864, 2016-07-23 22:47:55.183000
Pidgey, SEU Dorm, 329, 2016-07-23 22:47:55.216000
Weedle, SEU Dorm, 301, 2016-07-23 22:47:55.250000
Rattata, SEU Dorm, 264, 2016-07-23 22:47:55.283000
Doduo, SEU Dorm, 411, 2016-07-23 22:47:55.316000
Pidgey, SEU Dorm, 409, 2016-07-23 22:47:55.349000
Pidgey, SEU Dorm, 270, 2016-07-23 22:47:55.381000
Pidgey, SEU Dorm, 225, 2016-07-23 22:47:55.413000
